tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1123,38:24.9,57:08.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,496,E 16 St & 5 Ave,40.73726186,-73.99238967,32083,Subscriber,1980,1
408,50:19.8,57:08.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,33481,Subscriber,1990,1
535,01:23.0,10:18.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,465,Broadway & W 41 St,40.75513557,-73.98658032,27398,Subscriber,1969,1
468,24:24.1,32:12.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,32481,Subscriber,1957,2
1745,26:15.0,55:20.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,439,E 4 St & 2 Ave,40.7262807,-73.98978041,31597,Subscriber,1985,1
1079,26:41.0,44:40.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,347,Greenwich St & W Houston St,40.728846,-74.008591,32478,Subscriber,1982,1
348,32:34.6,38:23.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,25547,Subscriber,1986,1
869,40:46.0,55:16.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,459,W 20 St & 11 Ave,40.746745,-74.007756,30473,Subscriber,1986,1
516,41:00.0,49:36.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3458,W 55 St & 6 Ave,40.76309387,-73.97835016,29854,Subscriber,1994,2
2255,42:43.4,20:18.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,309,Murray St & West St,40.7149787,-74.013012,31285,Subscriber,1982,1
784,43:45.1,56:49.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,29912,Subscriber,1980,1
881,44:58.7,59:40.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,32173,Subscriber,1984,1
660,20:39.8,31:40.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,465,Broadway & W 41 St,40.75513557,-73.98658032,31784,Subscriber,1987,1
985,24:16.9,40:42.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15698,Subscriber,1981,1
1082,31:39.9,49:42.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,30985,Subscriber,1969,1
814,45:11.2,58:46.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,359,E 47 St & Park Ave,40.75510267,-73.97498696,20096,Subscriber,1992,1
834,32:16.1,46:10.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,31537,Subscriber,1980,1
698,49:39.1,01:17.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,27055,Subscriber,1991,1
1692,07:29.6,35:41.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,320,Leonard St & Church St,40.717571,-74.005549,32721,Subscriber,1970,1
575,27:23.9,36:59.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,31145,Customer,1988,2
695,41:04.7,52:39.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,31304,Subscriber,1976,1
947,12:58.3,28:45.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,465,Broadway & W 41 St,40.75513557,-73.98658032,31457,Subscriber,1996,1
853,13:44.4,27:57.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,494,W 26 St & 8 Ave,40.74734825,-73.99723551,26133,Subscriber,1969,1
525,28:54.8,37:40.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,30510,Subscriber,1984,1
795,57:26.1,10:41.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,459,W 20 St & 11 Ave,40.746745,-74.007756,31319,Subscriber,1989,1
673,05:12.8,16:26.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,31457,Subscriber,1960,1
1681,09:40.2,37:41.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,426,West St & Chambers St,40.71754834,-74.01322069,17366,Subscriber,1961,2
439,31:46.4,39:06.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,468,Broadway & W 56 St,40.7652654,-73.98192338,31457,Subscriber,1991,1
2376,18:41.5,58:17.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3255,8 Ave & W 31 St,40.75058535,-73.99468482,33136,Subscriber,1954,1
272,56:51.1,01:24.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,26007,Subscriber,1980,1
371,37:11.7,43:23.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,29808,Subscriber,1972,1
980,50:24.8,06:45.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,435,W 21 St & 6 Ave,40.74173969,-73.99415556,31261,Subscriber,1982,1
946,00:27.5,16:13.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,30662,Subscriber,1952,1
604,02:54.9,12:59.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,25864,Subscriber,1982,1
875,17:18.7,31:54.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,30270,Subscriber,1981,1
120,20:14.5,22:14.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,31364,Customer,1969,0
792,23:24.6,36:37.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,15326,Subscriber,1982,1
1686,24:07.3,52:14.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,31364,Customer,1969,0
1670,24:29.6,52:20.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,15360,Customer,1969,0
287,28:01.1,32:48.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,32103,Subscriber,1962,1
698,42:59.1,54:37.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,20791,Subscriber,1969,2
1461,45:33.3,09:55.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,472,E 32 St & Park Ave,40.7457121,-73.98194829,32212,Subscriber,1980,2
555,46:05.9,55:21.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,484,W 44 St & 5 Ave,40.75500254,-73.98014437,28241,Subscriber,1977,1
560,54:35.0,03:55.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,457,Broadway & W 58 St,40.76695317,-73.98169333,18447,Subscriber,1987,1
1965,58:10.1,30:55.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3424,E 106 St & Lexington Ave,40.791976,-73.945993,21006,Subscriber,1975,2
302,59:48.3,04:50.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,26584,Subscriber,1960,1
1659,02:47.2,30:27.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,402,Broadway & E 22 St,40.7403432,-73.98955109,32447,Subscriber,1986,2
762,11:33.5,24:16.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,30090,Subscriber,1957,1
998,12:39.0,29:17.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,484,W 44 St & 5 Ave,40.75500254,-73.98014437,20129,Subscriber,1986,1
1278,21:21.1,42:39.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3002,South End Ave & Liberty St,40.711512,-74.015756,31969,Subscriber,1982,2
1219,24:34.6,44:54.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,347,Greenwich St & W Houston St,40.728846,-74.008591,18026,Subscriber,1987,2
382,25:19.9,31:42.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3176,W 64 St & West End Ave,40.77452835,-73.98753759,18324,Subscriber,1982,1
1446,26:16.7,50:23.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3002,South End Ave & Liberty St,40.711512,-74.015756,15686,Subscriber,1976,1
569,30:08.5,39:38.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3635,W 36 St & 9 Ave,40.75462324,-73.99516761,17245,Subscriber,1969,1
966,31:52.1,47:58.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,405,Washington St & Gansevoort St,40.739323,-74.008119,33341,Subscriber,1975,1
1185,35:22.7,55:08.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,504,1 Ave & E 16 St,40.73221853,-73.98165557,30873,Subscriber,1966,1
302,48:11.3,53:13.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,32728,Subscriber,1988,1
1258,00:33.3,21:32.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,405,Washington St & Gansevoort St,40.739323,-74.008119,32480,Subscriber,1967,1
747,04:44.2,17:11.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,31894,Subscriber,1946,1
619,04:53.4,15:12.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3159,W 67 St & Broadway,40.77492513,-73.98266566,27400,Subscriber,1979,1
1509,14:29.4,39:39.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,79,Franklin St & W Broadway,40.71911552,-74.00666661,31476,Subscriber,1964,1
546,20:05.8,29:12.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,15750,Subscriber,1965,1
345,29:46.7,35:32.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,450,W 49 St & 8 Ave,40.76227205,-73.98788205,25648,Subscriber,1980,1
650,31:36.9,42:27.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,448,W 37 St & 10 Ave,40.75660359,-73.9979009,30693,Subscriber,1991,1
2005,35:18.8,08:44.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,152,Warren St & Church St,40.71473993,-74.00910627,19157,Subscriber,1977,2
388,36:50.9,43:19.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,31036,Subscriber,1983,1
931,50:22.0,05:53.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20726,Subscriber,1984,2
1286,55:03.7,16:30.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18379,Customer,1969,0
1158,56:41.7,16:00.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,17888,Subscriber,1985,1
1489,56:55.5,21:44.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,32981,Subscriber,1988,1
612,12:18.0,22:30.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,359,E 47 St & Park Ave,40.75510267,-73.97498696,15170,Subscriber,1989,1
317,36:10.0,41:27.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,422,W 59 St & 10 Ave,40.770513,-73.988038,17829,Subscriber,1982,1
916,08:37.2,23:53.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,33400,Subscriber,1991,1
1310,20:19.1,42:09.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,368,Carmine St & 6 Ave,40.73038599,-74.00214988,25940,Subscriber,1980,2
591,54:34.6,04:26.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,492,W 33 St & 7 Ave,40.75019995,-73.99093085,31504,Subscriber,1974,1
260,25:10.6,29:31.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3176,W 64 St & West End Ave,40.77452835,-73.98753759,32587,Subscriber,1990,2
265,04:40.3,09:06.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,478,11 Ave & W 41 St,40.76030096,-73.99884222,33416,Subscriber,1965,1
366,58:56.2,05:02.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,15903,Subscriber,1978,2
344,15:31.9,21:16.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,18991,Subscriber,1974,1
609,37:29.5,47:39.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,32954,Subscriber,1991,2
536,26:22.3,35:19.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,525,W 34 St & 11 Ave,40.75594159,-74.0021163,32704,Subscriber,1992,1
1252,36:16.2,57:09.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,328,Watts St & Greenwich St,40.72405549,-74.00965965,28145,Subscriber,1984,1
1836,49:39.9,20:16.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3002,South End Ave & Liberty St,40.711512,-74.015756,31826,Subscriber,1964,1
1340,55:56.7,18:17.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,358,Christopher St & Greenwich St,40.73291553,-74.00711384,31258,Subscriber,1989,2
334,00:38.7,06:13.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,16318,Subscriber,1990,1
1421,04:28.9,28:09.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,276,Duane St & Greenwich St,40.71748752,-74.0104554,27840,Subscriber,1982,1
1225,06:28.6,26:54.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,228,E 48 St & 3 Ave,40.7546011,-73.97187886,28156,Subscriber,1984,2
152,08:30.0,11:03.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,530,11 Ave & W 59 St,40.771522,-73.990541,33530,Subscriber,1972,1
524,09:05.2,17:50.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,523,W 38 St & 8 Ave,40.75466591,-73.99138152,30311,Subscriber,1989,1
432,10:26.0,17:38.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,499,Broadway & W 60 St,40.76915505,-73.98191841,21609,Subscriber,1988,1
1209,17:09.3,37:19.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,347,Greenwich St & W Houston St,40.728846,-74.008591,27674,Subscriber,1982,1
1135,17:47.9,36:43.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,19990,Subscriber,1977,2
1684,28:27.1,56:31.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,382,University Pl & E 14 St,40.73492695,-73.99200509,17162,Subscriber,1965,2
882,40:27.3,55:09.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,442,W 27 St & 7 Ave,40.746647,-73.993915,31229,Subscriber,1984,1
1662,45:20.3,13:02.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,382,University Pl & E 14 St,40.73492695,-73.99200509,20531,Subscriber,1957,1
630,49:32.5,00:02.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,524,W 43 St & 6 Ave,40.75527307,-73.98316936,25726,Subscriber,1965,1
1899,52:30.3,24:10.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,355,Bayard St & Baxter St,40.71602118,-73.99974372,31432,Subscriber,1977,1
1061,01:03.6,18:45.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,459,W 20 St & 11 Ave,40.746745,-74.007756,31647,Subscriber,1967,1
676,13:34.4,24:50.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3466,W 45 St & 6 Ave (OLD),40.75668721,-73.98257732,25789,Subscriber,1989,1
1632,18:03.0,45:15.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,79,Franklin St & W Broadway,40.71911552,-74.00666661,30412,Subscriber,1959,1
433,44:06.1,51:20.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,173,Broadway & W 49 St,40.76068327,-73.98452729,32466,Subscriber,1980,1
1058,56:47.3,14:26.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3140,1 Ave & E 78 St,40.77140426,-73.9535166,21376,Subscriber,1968,1
1046,05:44.2,23:11.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,21289,Subscriber,1979,1
889,15:14.3,30:03.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,33266,Subscriber,1966,2
1090,51:07.9,09:18.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,223,W 13 St & 7 Ave,40.73781509,-73.99994661,26016,Subscriber,1969,1
682,57:47.3,09:10.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20087,Subscriber,1991,1
746,00:14.6,12:41.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,459,W 20 St & 11 Ave,40.746745,-74.007756,33028,Subscriber,1981,1
1819,06:15.9,36:35.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,25901,Subscriber,1977,1
478,12:44.2,20:43.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,459,W 20 St & 11 Ave,40.746745,-74.007756,28974,Subscriber,1963,1
912,18:44.3,33:57.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,15142,Subscriber,1964,1
430,21:49.8,29:00.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16646,Subscriber,1996,1
703,36:51.6,48:35.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,17904,Subscriber,1978,1
2012,37:55.8,11:28.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3552,W 113 St & Broadway,40.805973,-73.964928,21289,Subscriber,1981,1
804,39:02.1,52:26.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3165,Central Park West & W 72 St,40.77579377,-73.97620574,31643,Subscriber,1974,1
1932,39:36.4,11:49.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,15330,Customer,1969,0
1908,40:08.3,11:56.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,20700,Customer,1969,0
1871,40:35.9,11:47.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,32967,Subscriber,1995,1
449,42:28.6,49:58.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3158,W 63 St & Broadway,40.77163851,-73.98261428,32850,Subscriber,1967,1
2599,00:52.9,44:12.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,31985,Subscriber,1987,1
662,03:52.7,14:54.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,524,W 43 St & 6 Ave,40.75527307,-73.98316936,17137,Subscriber,1992,1
226,06:00.3,09:46.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,72,W 52 St & 11 Ave,40.76727216,-73.99392888,33341,Customer,1969,0
1520,06:36.1,31:56.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3467,W Broadway & Spring Street,40.72494672,-74.00165856,33109,Subscriber,1979,2
1271,12:12.1,33:23.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,33341,Customer,1969,0
1277,12:11.9,33:29.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,28397,Customer,1969,0
447,44:51.0,52:18.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,31985,Subscriber,1971,1
267,45:00.9,49:28.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,31002,Subscriber,1978,1
1761,55:36.9,24:58.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,410,Suffolk St & Stanton St,40.72066442,-73.98517977,15929,Subscriber,1975,1
288,00:33.6,05:21.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,514,12 Ave & W 40 St,40.76087502,-74.00277668,20704,Subscriber,1983,1
670,27:46.5,38:57.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,30776,Subscriber,1962,1
905,29:52.9,44:57.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,33532,Subscriber,1967,1
1337,29:54.0,52:11.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,31391,Subscriber,1956,2
430,31:57.8,39:08.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,468,Broadway & W 56 St,40.7652654,-73.98192338,29792,Subscriber,1991,1
968,44:47.7,00:56.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,17749,Subscriber,1971,1
682,10:58.6,22:20.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,17052,Subscriber,1996,1
1917,49:45.8,21:43.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,212,W 16 St & The High Line,40.74334935,-74.00681753,29815,Customer,1969,0
1904,50:06.2,21:50.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,212,W 16 St & The High Line,40.74334935,-74.00681753,21568,Customer,1969,0
679,59:04.9,10:24.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,33525,Subscriber,1973,1
1554,07:11.4,33:06.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,18107,Customer,1969,0
1546,07:11.5,32:58.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,26516,Customer,1969,0
1465,15:29.8,39:55.6,72,W 52 St & 11 Ave,40.76727216,-73.99392888,212,W 16 St & The High Line,40.74334935,-74.00681753,32925,Subscriber,1971,1
671,22:47.4,33:58.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,484,W 44 St & 5 Ave,40.75500254,-73.98014437,31017,Subscriber,1977,1
2184,34:58.4,11:23.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,17496,Subscriber,1968,2
705,48:02.6,59:48.2,72,W 52 St & 11 Ave,40.76727216,-73.99392888,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16571,Subscriber,1982,2
2068,53:23.0,27:51.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,427,Bus Slip & State St,40.701907,-74.013942,17755,Subscriber,1975,1
871,56:04.2,10:35.8,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3255,8 Ave & W 31 St,40.75058535,-73.99468482,32538,Subscriber,1982,1
1426,01:19.0,25:05.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,30110,Customer,1969,0
1534,02:09.9,27:44.5,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,25162,Customer,1969,0
1262,02:57.0,23:59.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,505,6 Ave & W 33 St,40.74901271,-73.98848395,26614,Customer,1969,0
588,09:44.4,19:33.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,458,11 Ave & W 27 St,40.751396,-74.005226,33205,Subscriber,1959,0
746,18:17.0,30:43.1,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,24982,Subscriber,1982,1
1149,20:34.3,39:43.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,519,Pershing Square North,40.751873,-73.977706,17975,Subscriber,1959,1
1647,23:41.2,51:09.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,328,Watts St & Greenwich St,40.72405549,-74.00965965,14997,Subscriber,1964,1
414,31:13.3,38:07.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,31636,Subscriber,1967,1
1682,32:31.9,00:34.0,72,W 52 St & 11 Ave,40.76727216,-73.99392888,280,E 10 St & 5 Ave,40.73331967,-73.99510132,16238,Subscriber,1991,2
1223,36:47.8,57:11.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,382,University Pl & E 14 St,40.73492695,-73.99200509,26736,Subscriber,1983,1
762,38:52.5,51:34.9,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,15631,Subscriber,1975,1
784,40:16.6,53:20.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,490,8 Ave & W 33 St,40.751551,-73.993934,14771,Subscriber,1969,2
1314,53:42.4,15:36.7,72,W 52 St & 11 Ave,40.76727216,-73.99392888,164,E 47 St & 2 Ave,40.75323098,-73.97032517,31290,Subscriber,1987,1
1223,55:24.6,15:48.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3375,3 Ave & E 72 St,40.7699426,-73.96060712,31917,Subscriber,1990,1
303,59:46.0,04:49.4,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,25012,Subscriber,1960,1
1429,11:42.5,35:32.3,72,W 52 St & 11 Ave,40.76727216,-73.99392888,3461,Murray St & Greenwich St,40.71485151,-74.01122332,32367,Customer,1969,0
